wb_gene_id,gene_name,time
WBGene00001007,dli-1,emb_lethal
WBGene00020167,T02G5.11,emb_lethal
WBGene00001231,eif-3.H,emb_lethal
WBGene00015450,C04F5.8,emb_lethal
WBGene00004698,rsp-1,emb_lethal
WBGene00004490,rps-21,emb_lethal
WBGene00006374,syx-4,emb_lethal
WBGene00013460,cpsf-3,emb_lethal
WBGene00003815,nars-1,emb_lethal
WBGene00007554,pptr-2,emb_lethal
WBGene00000210,asg-2,emb_lethal
WBGene00009179,kbp-3,emb_lethal
WBGene00017985,neg-1,emb_lethal
WBGene00018008,vpr-1,emb_lethal
WBGene00021900,Y54H5A.2,emb_lethal
WBGene00002855,let-721,emb_lethal
WBGene00004090,eif-2Bgamma,emb_lethal
WBGene00006157,str-102,emb_lethal
WBGene00012204,mfn-1,emb_lethal
WBGene00000465,cpg-1,emb_lethal
WBGene00021920,mrps-25,emb_lethal
WBGene00013236,Y56A3A.18,emb_lethal
WBGene00011050,agl-1,emb_lethal
WBGene00011058,fdps-1,emb_lethal
WBGene00004461,rpn-5,emb_lethal
WBGene00004916,snr-3,emb_lethal
WBGene00010333,copz-1,emb_lethal
WBGene00000915,hsp-90,emb_lethal
WBGene00013128,dxbp-1,emb_lethal
WBGene00006844,unc-120,emb_lethal
WBGene00001580,gex-3,emb_lethal
WBGene00001481,fog-1,emb_lethal
WBGene00017268,hmgr-1,emb_lethal
WBGene00194651,C33D9.13,emb_lethal
WBGene00020383,tin-44,emb_lethal
WBGene00002696,let-504,emb_lethal
WBGene00006725,ubl-1,emb_lethal
WBGene00001398,fat-6,emb_lethal
WBGene00004337,rfc-1,emb_lethal
WBGene00011981,T24C2.2,emb_lethal
WBGene00021813,Y53G8AR.6,emb_lethal
WBGene00011043,rbm-28,emb_lethal
WBGene00005023,sqv-5,emb_lethal
WBGene00006840,unc-116,emb_lethal
WBGene00021837,Y54E10BL.1,emb_lethal
WBGene00018488,acs-1,emb_lethal
WBGene00006512,abcf-1,emb_lethal
WBGene00003012,lin-26,emb_lethal
WBGene00012125,T28D6.5,emb_lethal
WBGene00010560,eif-2beta,emb_lethal
WBGene00022556,ZC204.6,emb_lethal
WBGene00002248,lam-3,emb_lethal
WBGene00004217,ptr-2,emb_lethal
WBGene00001858,hil-7,emb_lethal
WBGene00001372,exo-3,emb_lethal
WBGene00007801,trpa-1,emb_lethal
WBGene00017843,F26G5.1,emb_lethal
WBGene00022021,Y61A9LA.10,emb_lethal
WBGene00008709,F11E6.6,emb_lethal
WBGene00021170,arx-4,emb_lethal
WBGene00001688,gpr-1,emb_lethal
WBGene00016020,sptl-1,emb_lethal
WBGene00002076,imb-2,emb_lethal
WBGene00022029,Y65B4A.6,emb_lethal
WBGene00009257,F29G6.1,emb_lethal
WBGene00045398,Y71F9AM.8,emb_lethal
WBGene00006869,vab-2,emb_lethal
WBGene00019297,K02B2.6,emb_lethal
WBGene00001650,gon-1,emb_lethal
WBGene00007444,C08F8.2,emb_lethal
WBGene00003130,map-2,emb_lethal
WBGene00000387,cdc-25.2,emb_lethal
WBGene00000184,arf-6,emb_lethal
WBGene00012984,Y48B6A.13,emb_lethal
WBGene00002059,ife-1,emb_lethal
WBGene00007784,ruvb-1,emb_lethal
WBGene00007215,oxa-1,emb_lethal
WBGene00000410,cdk-9,emb_lethal
WBGene00001087,dpy-28,emb_lethal
WBGene00018703,sec-3,emb_lethal
WBGene00021277,Y23H5B.6,emb_lethal
WBGene00007120,B0250.3,emb_lethal
WBGene00017627,F20B6.1,emb_lethal
WBGene00015083,egg-1,emb_lethal
WBGene00002074,ima-3,emb_lethal
WBGene00001974,hmg-4,emb_lethal
WBGene00015391,sdha-1,emb_lethal
WBGene00004473,rps-4,emb_lethal
WBGene00303026,T20D3.14,emb_lethal
WBGene00006936,glp-4,emb_lethal
WBGene00004027,pie-1,emb_lethal
WBGene00000286,cal-2,emb_lethal
WBGene00015486,C05D11.9,emb_lethal
WBGene00003160,mdf-1,emb_lethal
WBGene00017546,rpa-1,emb_lethal
WBGene00021040,W05G11.2,emb_lethal
WBGene00022781,pmt-1,emb_lethal
WBGene00016948,scrt-1,emb_lethal
WBGene00008151,rrp-1,emb_lethal
WBGene00011967,pir-1,emb_lethal
WBGene00001571,gei-14,emb_lethal
WBGene00000483,che-1,emb_lethal
WBGene00016783,irg-2,emb_lethal
WBGene00000550,clu-1,emb_lethal
WBGene00014863,Y11D7A.16,emb_lethal
WBGene00044637,rft-1,emb_lethal
WBGene00018866,nath-10,emb_lethal
WBGene00001896,his-22,emb_lethal
WBGene00022117,Y71F9AL.12,emb_lethal
WBGene00001465,flr-1,emb_lethal
WBGene00012146,VB0393L.2,emb_lethal
WBGene00007015,mdt-11,emb_lethal
WBGene00017760,F23H11.4,emb_lethal
WBGene00013569,bath-36,emb_lethal
WBGene00003813,nrf-6,emb_lethal
WBGene00004056,pmk-2,emb_lethal
WBGene00019888,btbd-10,emb_lethal
WBGene00019246,rpb-5,emb_lethal
WBGene00006997,zyg-12,emb_lethal
WBGene00014018,ZK632.11,emb_lethal
WBGene00010523,K03B8.4,emb_lethal
WBGene00008361,D1043.1,emb_lethal
WBGene00010054,gtf-2E2,emb_lethal
WBGene00002001,hars-1,emb_lethal
WBGene00012903,vps-2,emb_lethal
WBGene00021687,Y48G8AL.7,emb_lethal
WBGene00017085,E01A2.2,emb_lethal
WBGene00001445,flp-2,emb_lethal
WBGene00015952,C18B2.1,emb_lethal
WBGene00004775,sep-1,emb_lethal
WBGene00011858,T20D3.5,emb_lethal
WBGene00001228,eif-3.E,emb_lethal
WBGene00009119,ndk-1,emb_lethal
WBGene00077521,maf-1,emb_lethal
WBGene00003055,lon-1,emb_lethal
WBGene00009055,F22D6.14,emb_lethal
WBGene00000250,bir-2,emb_lethal
WBGene00004496,rps-27,emb_lethal
WBGene00006572,tin-9.1,emb_lethal
WBGene00001929,his-55,emb_lethal
WBGene00020443,esyt-2,emb_lethal
WBGene00018016,lrr-1,emb_lethal
WBGene00009605,F40G12.10,emb_lethal
WBGene00006530,tba-4,emb_lethal
WBGene00021312,szy-2,emb_lethal
WBGene00017925,F29B9.11,emb_lethal
WBGene00000757,col-184,emb_lethal
WBGene00020107,R151.2,emb_lethal
WBGene00016521,fbxa-62,emb_lethal
WBGene00001949,hlh-2,emb_lethal
WBGene00016636,perm-2,emb_lethal
WBGene00019396,K04F10.3,emb_lethal
WBGene00003133,mat-2,emb_lethal
WBGene00001394,fat-2,emb_lethal
WBGene00003037,lin-54,emb_lethal
WBGene00006423,asd-2,emb_lethal
WBGene00019196,H14A12.3,emb_lethal
WBGene00001240,elo-2,emb_lethal
WBGene00002191,kin-3,emb_lethal
WBGene00004194,prx-5,emb_lethal
WBGene00020652,egg-4,emb_lethal
WBGene00006545,tbx-8,emb_lethal
WBGene00008371,D1054.3,emb_lethal
WBGene00015742,kxd-1,emb_lethal
WBGene00009128,mrpl-54,emb_lethal
WBGene00017301,hach-1,emb_lethal
WBGene00007496,npax-4,emb_lethal
WBGene00000996,dif-1,emb_lethal
WBGene00004471,rps-2,emb_lethal
WBGene00016405,hecd-1,emb_lethal
WBGene00000498,chk-1,emb_lethal
WBGene00019893,sgt-1,emb_lethal
WBGene00006817,unc-85,emb_lethal
WBGene00018819,rog-1,emb_lethal
WBGene00017237,pole-2,emb_lethal
WBGene00012694,gtf-2F2,emb_lethal
WBGene00004485,rps-16,emb_lethal
WBGene00013734,Y111B2A.10,emb_lethal
WBGene00004355,rha-1,emb_lethal
WBGene00011819,hal-2,emb_lethal
WBGene00012875,Y45F10B.13,emb_lethal
WBGene00000148,aph-2,emb_lethal
WBGene00010496,sec-12,emb_lethal
WBGene00000638,col-62,emb_lethal
WBGene00011367,snpc-3.4,emb_lethal
WBGene00004199,prx-14,emb_lethal
WBGene00013343,prp-6,emb_lethal
WBGene00019053,F58F6.5,emb_lethal
WBGene00013463,kdp-1,emb_lethal
WBGene00015842,C16C8.4,emb_lethal
WBGene00194785,C52E4.12,emb_lethal
WBGene00015385,C03B8.2,emb_lethal
WBGene00004483,rps-14,emb_lethal
WBGene00000379,cct-4,emb_lethal
WBGene00013771,Y113G7C.1,emb_lethal
WBGene00009159,F26E4.4,emb_lethal
WBGene00013892,ZC434.4,emb_lethal
WBGene00017446,F14B8.4,emb_lethal
WBGene00007111,sart-3,emb_lethal
WBGene00007686,tomm-40,emb_lethal
WBGene00004699,rsp-2,emb_lethal
WBGene00001916,his-42,emb_lethal
WBGene00014141,ZK899.2,emb_lethal
WBGene00015352,C02F5.12,emb_lethal
WBGene00001889,his-15,emb_lethal
WBGene00009163,drsh-1,emb_lethal
WBGene00006853,unc-130,emb_lethal
WBGene00009553,hinf-1,emb_lethal
WBGene00004175,pqn-96,emb_lethal
WBGene00009223,mdt-28,emb_lethal
WBGene00006781,unc-45,emb_lethal
WBGene00008318,C54G4.9,emb_lethal
WBGene00000995,die-1,emb_lethal
WBGene00003933,pat-9,emb_lethal
WBGene00017964,F31F7.1,emb_lethal
WBGene00006739,ulp-4,emb_lethal
WBGene00303021,F02A9.10,emb_lethal
WBGene00001030,dnj-12,emb_lethal
WBGene00009373,F34D10.3,emb_lethal
WBGene00019465,acl-14,emb_lethal
WBGene00006586,tni-4,emb_lethal
WBGene00020092,pcf-11,emb_lethal
WBGene00006352,sur-6,emb_lethal
WBGene00001186,egl-18,emb_lethal
WBGene00019245,sacy-1,emb_lethal
WBGene00001834,hda-1,emb_lethal
WBGene00014172,clpp-1,emb_lethal
WBGene00013321,Y57G11C.31,emb_lethal
WBGene00001824,hbl-1,emb_lethal
WBGene00015029,B0207.6,emb_lethal
WBGene00001566,acdh-13,emb_lethal
WBGene00044809,M04F3.6,emb_lethal
WBGene00018793,mrpl-40,emb_lethal
WBGene00000816,csn-4,emb_lethal
WBGene00022583,mrps-18A,emb_lethal
WBGene00019237,H24G06.1,emb_lethal
WBGene00003648,nhr-58,emb_lethal
WBGene00018769,mnat-1,emb_lethal
WBGene00044412,F40H6.6,emb_lethal
WBGene00022170,cox-6B,emb_lethal
WBGene00002282,let-4,emb_lethal
WBGene00002297,ect-2,emb_lethal
WBGene00014938,mdt-9,emb_lethal
WBGene00000585,cogc-2,emb_lethal
WBGene00016291,C31H1.8,emb_lethal
WBGene00001592,glc-2,emb_lethal
WBGene00020276,T05H4.15,emb_lethal
WBGene00012200,mltn-4,emb_lethal
WBGene00009922,F52B5.3,emb_lethal
WBGene00006376,syp-2,emb_lethal
WBGene00012167,tofu-5,emb_lethal
WBGene00001905,his-31,emb_lethal
WBGene00006993,zyg-8,emb_lethal
WBGene00002055,ifc-1,emb_lethal
WBGene00021677,pgs-1,emb_lethal
WBGene00004125,mdt-30,emb_lethal
WBGene00015247,B0545.4,emb_lethal
WBGene00008688,rbm-34,emb_lethal
WBGene00013412,Y64G10A.2,emb_lethal
WBGene00001627,gly-2,emb_lethal
WBGene00002980,lgg-1,emb_lethal
WBGene00022458,prp-31,emb_lethal
WBGene00000889,cyn-13,emb_lethal
WBGene00000062,acr-23,emb_lethal
WBGene00017690,ceh-60,emb_lethal
WBGene00000140,anc-1,emb_lethal
WBGene00004985,spo-11,emb_lethal
WBGene00001899,his-25,emb_lethal
WBGene00000788,cpz-1,emb_lethal
WBGene00012720,Y39E4B.11,emb_lethal
WBGene00003431,msp-33,emb_lethal
WBGene00008652,F10D11.6,emb_lethal
WBGene00000836,cul-1,emb_lethal
WBGene00009966,isy-1,emb_lethal
WBGene00011040,R05H5.5,emb_lethal
WBGene00003163,mdl-1,emb_lethal
WBGene00001876,his-2,emb_lethal
WBGene00001894,his-20,emb_lethal
WBGene00019881,R05D3.8,emb_lethal
WBGene00008990,smgl-1,emb_lethal
WBGene00000593,col-2,emb_lethal
WBGene00001613,glr-2,emb_lethal
WBGene00001683,gpd-1,emb_lethal
WBGene00000994,dic-1,emb_lethal
WBGene00003401,mpk-1,emb_lethal
WBGene00015146,abi-1,emb_lethal
WBGene00005425,srh-215,emb_lethal
WBGene00001110,duo-1,emb_lethal
WBGene00000876,cyl-1,emb_lethal
WBGene00002203,kin-20,emb_lethal
WBGene00003074,lars-2,emb_lethal
WBGene00013854,cyc-2.2,emb_lethal
WBGene00000866,cyb-2.1,emb_lethal
WBGene00003080,lsm-6,emb_lethal
WBGene00001333,erm-1,emb_lethal
WBGene00012221,W03C9.5,emb_lethal
WBGene00000804,csc-1,emb_lethal
WBGene00019183,npr-30,emb_lethal
WBGene00020576,T19D12.1,emb_lethal
WBGene00020585,clec-178,emb_lethal
WBGene00012885,Y45F10D.4,emb_lethal
WBGene00003150,mbk-2,emb_lethal
WBGene00016319,C32D5.12,emb_lethal
WBGene00020097,larp-1,emb_lethal
WBGene00007227,C01G6.5,emb_lethal
WBGene00020951,sna-1,emb_lethal
WBGene00007184,ctr-9,emb_lethal
WBGene00017952,F31E3.6,emb_lethal
WBGene00016142,mrps-18C,emb_lethal
WBGene00004371,rig-4,emb_lethal
WBGene00077453,Y62F5A.12,emb_lethal
WBGene00015813,thoc-2,emb_lethal
WBGene00004319,rbr-2,emb_lethal
WBGene00004208,ptc-1,emb_lethal
WBGene00017613,F20A1.1,emb_lethal
WBGene00017063,mctp-1,emb_lethal
WBGene00044251,F59C6.12,emb_lethal
WBGene00004488,rps-19,emb_lethal
WBGene00013381,cyp-31A5,emb_lethal
WBGene00001882,his-8,emb_lethal
WBGene00004101,hgrs-1,emb_lethal
WBGene00016966,aipr-1,emb_lethal
WBGene00020712,ckr-1,emb_lethal
WBGene00002783,let-607,emb_lethal
WBGene00004703,rsp-6,emb_lethal
WBGene00010719,K09E4.1,emb_lethal
WBGene00001281,emb-27,emb_lethal
WBGene00001018,dnc-2,emb_lethal
WBGene00023237,C17C3.14,emb_lethal
WBGene00004503,rpt-3,emb_lethal
WBGene00022044,dpm-1,emb_lethal
WBGene00017997,mrpl-1,emb_lethal
WBGene00001006,dlg-1,emb_lethal
WBGene00018512,trpp-8,emb_lethal
WBGene00008362,cfim-2,emb_lethal
WBGene00001036,dnj-18,emb_lethal
WBGene00013597,gpi-1,emb_lethal
WBGene00012930,obr-1,emb_lethal
WBGene00006823,unc-94,emb_lethal
WBGene00235391,F38A5.22,emb_lethal
WBGene00016171,C27F2.10,emb_lethal
WBGene00019253,H31G24.1,emb_lethal
WBGene00004020,pho-1,emb_lethal
WBGene00004909,snf-10,emb_lethal
WBGene00017974,vps-41,emb_lethal
WBGene00012243,W04D2.4,emb_lethal
WBGene00014746,F27D4.3,emb_lethal
WBGene00006498,ten-1,emb_lethal
WBGene00007400,bud-31,emb_lethal
WBGene00007712,mrpl-34,emb_lethal
WBGene00022128,Y71F9B.6,emb_lethal
WBGene00011636,cec-3,emb_lethal
WBGene00023270,F17E9.14,emb_lethal
WBGene00011338,sec-31,emb_lethal
WBGene00004078,pos-1,emb_lethal
WBGene00004201,prx-19,emb_lethal
WBGene00020827,T26A8.4,emb_lethal
WBGene00005663,sars-1,emb_lethal
WBGene00011273,R53.4,emb_lethal
WBGene00009261,F30A10.2,emb_lethal
WBGene00016439,C35D10.1,emb_lethal
WBGene00007710,rsa-1,emb_lethal
WBGene00010581,K05C4.4,emb_lethal
WBGene00016376,sec-10,emb_lethal
WBGene00013808,sfa-1,emb_lethal
WBGene00009290,F31D4.2,emb_lethal
WBGene00017119,timm-17B.1,emb_lethal
WBGene00003052,lmn-1,emb_lethal
WBGene00013024,cept-2,emb_lethal
WBGene00010623,K07A12.5,emb_lethal
WBGene00010794,dld-1,emb_lethal
WBGene00001251,elt-3,emb_lethal
WBGene00017701,F22D3.5,emb_lethal
WBGene00006768,unc-32,emb_lethal
WBGene00007836,C31C9.2,emb_lethal
WBGene00004915,snr-2,emb_lethal
WBGene00003156,mcm-4,emb_lethal
WBGene00002368,let-99,emb_lethal
WBGene00007192,B0491.5,emb_lethal
WBGene00016209,C29E4.12,emb_lethal
WBGene00013847,cls-3,emb_lethal
WBGene00016087,C25A11.2,emb_lethal
WBGene00007984,irx-1,emb_lethal
WBGene00004887,smn-1,emb_lethal
WBGene00017357,F10E9.5,emb_lethal
WBGene00009365,F33H1.4,emb_lethal
WBGene00014225,ZK1098.9,emb_lethal
WBGene00002891,let-767,emb_lethal
WBGene00018409,F44B9.8,emb_lethal
WBGene00013060,Y51A2A.4,emb_lethal
WBGene00000064,act-2,emb_lethal
WBGene00006937,wah-1,emb_lethal
WBGene00001862,him-3,emb_lethal
WBGene00003888,osm-8,emb_lethal
WBGene00003001,lin-12,emb_lethal
WBGene00001597,gld-3,emb_lethal
WBGene00001830,hcp-2,emb_lethal
WBGene00008920,eef-1G,emb_lethal
WBGene00019965,R08F11.1,emb_lethal
WBGene00016751,C48E7.6,emb_lethal
WBGene00013383,aptf-2,emb_lethal
WBGene00007684,C18E9.4,emb_lethal
WBGene00006433,sdhb-1,emb_lethal
WBGene00003196,mel-11,emb_lethal
WBGene00009666,slc-25A42,emb_lethal
WBGene00004312,rba-1,emb_lethal
WBGene00012316,ctps-1,emb_lethal
WBGene00013307,Y57G11C.9,emb_lethal
WBGene00000199,arx-1,emb_lethal
WBGene00001184,egl-15,emb_lethal
WBGene00010051,F54D5.5,emb_lethal
WBGene00009525,F38A1.13,emb_lethal
WBGene00000156,apr-1,emb_lethal
WBGene00004951,spc-1,emb_lethal
WBGene00013135,rga-2,emb_lethal
WBGene00002000,hrp-2,emb_lethal
WBGene00006385,taf-4,emb_lethal
WBGene00016124,dnc-4,emb_lethal
WBGene00011306,R186.3,emb_lethal
WBGene00016313,set-4,emb_lethal
WBGene00269434,sqst-5,emb_lethal
WBGene00001137,eat-6,emb_lethal
WBGene00003171,mec-7,emb_lethal
WBGene00003504,mut-7,emb_lethal
WBGene00003794,npp-8,emb_lethal
WBGene00002053,ifb-1,emb_lethal
WBGene00008331,ttll-5,emb_lethal
WBGene00008400,drh-3,emb_lethal
WBGene00020843,T27A3.7,emb_lethal
WBGene00000105,alg-1,emb_lethal
WBGene00012714,abce-1,emb_lethal
WBGene00003893,ost-1,emb_lethal
WBGene00006736,ulp-1,emb_lethal
WBGene00008196,C49C3.6,emb_lethal
WBGene00015185,mrpl-41,emb_lethal
WBGene00004474,rps-5,emb_lethal
WBGene00004287,rac-2,emb_lethal
WBGene00016412,mrps-26,emb_lethal
WBGene00005078,src-2,emb_lethal
WBGene00003235,mif-2,emb_lethal
WBGene00006735,ula-1,emb_lethal
WBGene00016793,arp-11,emb_lethal
WBGene00000231,atx-2,emb_lethal
WBGene00001922,his-48,emb_lethal
WBGene00006386,taf-5,emb_lethal
WBGene00004166,pqn-85,emb_lethal
WBGene00022121,cogc-3,emb_lethal
WBGene00001957,hlh-13,emb_lethal
WBGene00000517,cki-2,emb_lethal
WBGene00006759,unc-22,emb_lethal
WBGene00004505,rpt-5,emb_lethal
WBGene00003136,mau-2,emb_lethal
WBGene00018723,F53A3.7,emb_lethal
WBGene00001940,his-66,emb_lethal
WBGene00002238,kars-1,emb_lethal
WBGene00001102,dsh-2,emb_lethal
WBGene00008223,lgc-48,emb_lethal
WBGene00012931,Y47D3A.20,emb_lethal
WBGene00003222,mes-4,emb_lethal
WBGene00001884,his-10,emb_lethal
WBGene00003397,mom-5,emb_lethal
WBGene00015160,B0361.6,emb_lethal
WBGene00000894,dab-1,emb_lethal
WBGene00001503,fum-1,emb_lethal
WBGene00016944,uri-1,emb_lethal
WBGene00004272,rab-8,emb_lethal
WBGene00011480,enpl-1,emb_lethal
WBGene00012666,Y39B6A.3,emb_lethal
WBGene00004357,rho-1,emb_lethal
WBGene00007001,tufm-2,emb_lethal
WBGene00013529,Y73F8A.24,emb_lethal
WBGene00006604,tra-1,emb_lethal
WBGene00009537,ccch-2,emb_lethal
WBGene00000774,cpf-2,emb_lethal
WBGene00021327,mrpl-38,emb_lethal
WBGene00001479,fmo-4,emb_lethal
WBGene00016676,C45G9.5,emb_lethal
WBGene00021073,nol-2,emb_lethal
WBGene00004891,smr-1,emb_lethal
WBGene00004413,rpl-2,emb_lethal
WBGene00013880,mppb-1,emb_lethal
WBGene00018154,exos-9,emb_lethal
WBGene00003914,pam-1,emb_lethal
WBGene00012435,flh-1,emb_lethal
WBGene00001964,hlh-25,emb_lethal
WBGene00009202,aptf-4,emb_lethal
WBGene00002058,ifd-2,emb_lethal
WBGene00013210,Y54G9A.7,emb_lethal
WBGene00007623,C16C10.2,emb_lethal
WBGene00022281,abtm-1,emb_lethal
WBGene00004723,sap-49,emb_lethal
WBGene00006924,vig-1,emb_lethal
WBGene00016779,sdz-7,emb_lethal
WBGene00001661,gop-2,emb_lethal
WBGene00021959,Y57E12AL.6,emb_lethal
WBGene00003063,lpd-7,emb_lethal
WBGene00000817,csn-5,emb_lethal
WBGene00302984,Y51H7C.41,emb_lethal
WBGene00006577,tlf-1,emb_lethal
WBGene00016154,C27A12.2,emb_lethal
WBGene00010406,math-33,emb_lethal
WBGene00004920,snr-7,emb_lethal
WBGene00001513,gad-1,emb_lethal
WBGene00022501,ZC8.6,emb_lethal
WBGene00007332,C05C10.5,emb_lethal
WBGene00004918,snr-5,emb_lethal
WBGene00010629,K07C5.6,emb_lethal
WBGene00009161,cox-7C,emb_lethal
WBGene00006933,vps-35,emb_lethal
WBGene00006727,ubq-1,emb_lethal
WBGene00004136,pqn-51,emb_lethal
WBGene00001881,his-7,emb_lethal
WBGene00006914,vha-5,emb_lethal
WBGene00007278,lab-1,emb_lethal
WBGene00001094,dars-1,emb_lethal
WBGene00001908,his-34,emb_lethal
WBGene00018754,F53C3.11,emb_lethal
WBGene00003948,pbs-2,emb_lethal
WBGene00011631,T08G11.4,emb_lethal
WBGene00003827,ntl-4,emb_lethal
WBGene00009030,clec-233,emb_lethal
WBGene00004440,rpl-26,emb_lethal
WBGene00015552,C06G3.6,emb_lethal
WBGene00000730,col-157,emb_lethal
WBGene00000772,cpb-3,emb_lethal
WBGene00006528,tba-1,emb_lethal
WBGene00000098,air-1,emb_lethal
WBGene00003038,lin-56,emb_lethal
WBGene00044236,C17E4.11,emb_lethal
WBGene00002068,ify-1,emb_lethal
WBGene00019134,F59H6.3,emb_lethal
WBGene00004486,rps-17,emb_lethal
WBGene00017046,utx-1,emb_lethal
WBGene00003420,msh-4,emb_lethal
WBGene00014120,ZK858.7,emb_lethal
WBGene00001978,hmp-1,emb_lethal
WBGene00044321,mrps-30,emb_lethal
WBGene00001888,his-14,emb_lethal
WBGene00011409,T04A8.7,emb_lethal
WBGene00021350,Y37E3.8,emb_lethal
WBGene00013598,vps-28,emb_lethal
WBGene00001977,hmg-12,emb_lethal
WBGene00020823,T26A5.8,emb_lethal
WBGene00002046,icln-1,emb_lethal
WBGene00006957,wsp-1,emb_lethal
WBGene00000113,alh-7,emb_lethal
WBGene00001895,his-21,emb_lethal
WBGene00006964,xrn-2,emb_lethal
WBGene00019600,rga-3,emb_lethal
WBGene00009039,F22B3.8,emb_lethal
WBGene00000251,bli-1,emb_lethal
WBGene00001935,his-61,emb_lethal
WBGene00043992,bbs-4,emb_lethal
WBGene00013406,Y63D3A.7,emb_lethal
WBGene00006775,unc-39,emb_lethal
WBGene00013004,mrpl-37,emb_lethal
WBGene00022531,morc-1,emb_lethal
WBGene00008503,F01G4.4,emb_lethal
WBGene00020139,eppl-1,emb_lethal
WBGene00044068,syd-9,emb_lethal
WBGene00000386,cdc-25.1,emb_lethal
WBGene00001924,his-50,emb_lethal
WBGene00009006,F21D5.1,emb_lethal
WBGene00003258,cogc-1,emb_lethal
WBGene00012474,attf-6,emb_lethal
WBGene00000253,bli-3,emb_lethal
WBGene00008218,nasp-2,emb_lethal
WBGene00019188,H11E01.3,emb_lethal
WBGene00010948,M195.2,emb_lethal
WBGene00001928,his-54,emb_lethal
WBGene00017780,F25E2.2,emb_lethal
WBGene00011142,R08D7.1,emb_lethal
WBGene00006945,wars-1,emb_lethal
WBGene00003526,nas-7,emb_lethal
WBGene00018155,F37C12.14,emb_lethal
WBGene00006679,twk-26,emb_lethal
WBGene00015099,ggtb-1,emb_lethal
WBGene00003086,lst-4,emb_lethal
WBGene00018482,F45F2.10,emb_lethal
WBGene00009498,tat-5,emb_lethal
WBGene00020718,mrps-2,emb_lethal
WBGene00000466,cel-1,emb_lethal
WBGene00002083,inf-1,emb_lethal
WBGene00002850,let-716,emb_lethal
WBGene00003161,mdf-2,emb_lethal
WBGene00022742,ZK430.7,emb_lethal
WBGene00008048,hpo-41,emb_lethal
WBGene00006910,vha-1,emb_lethal
WBGene00009082,dlat-1,emb_lethal
WBGene00016653,ssb-1,emb_lethal
WBGene00000496,chs-1,emb_lethal
WBGene00004494,rps-25,emb_lethal
WBGene00000229,atp-2,emb_lethal
WBGene00019002,F57B10.4,emb_lethal
WBGene00019543,cif-1,emb_lethal
WBGene00019712,rmh-1,emb_lethal
WBGene00008670,eif-2Bdelta,emb_lethal
WBGene00007126,dhcr-7,emb_lethal
WBGene00002072,ima-1,emb_lethal
WBGene00018963,ucr-1,emb_lethal
WBGene00003911,pak-1,emb_lethal
WBGene00004209,ptc-2,emb_lethal
WBGene00004161,pqn-80,emb_lethal
WBGene00009084,F23B12.7,emb_lethal
WBGene00003183,mei-1,emb_lethal
WBGene00044069,hat-1,emb_lethal
WBGene00302971,F59E12.17,emb_lethal
WBGene00003062,lpd-6,emb_lethal
WBGene00003157,mcm-5,emb_lethal
WBGene00000123,ama-1,emb_lethal
WBGene00011722,rbm-22,emb_lethal
WBGene00010905,mrps-34,emb_lethal
WBGene00012936,pola-1,emb_lethal
WBGene00004339,rfc-3,emb_lethal
WBGene00019402,syf-2,emb_lethal
WBGene00010847,M04B2.4,emb_lethal
WBGene00022214,cal-6,emb_lethal
WBGene00021470,tpxl-1,emb_lethal
WBGene00000937,dbr-1,emb_lethal
WBGene00015463,hpo-9,emb_lethal
WBGene00021921,rbm-39,emb_lethal
WBGene00003403,mps-1,emb_lethal
WBGene00009176,nmat-2,emb_lethal
WBGene00000779,cpn-3,emb_lethal
WBGene00050916,F55F10.3,emb_lethal
WBGene00021732,Y49G5B.1,emb_lethal
WBGene00019757,memb-2,emb_lethal
WBGene00006367,sym-2,emb_lethal
WBGene00012354,cox-4,emb_lethal
WBGene00020348,mrpl-23,emb_lethal
WBGene00001101,dsh-1,emb_lethal
WBGene00020600,trd-1,emb_lethal
WBGene00007902,C33D9.9,emb_lethal
WBGene00004087,ppk-1,emb_lethal
WBGene00009188,lsy-22,emb_lethal
WBGene00018355,ceh-86,emb_lethal
WBGene00004297,rad-51,emb_lethal
WBGene00016178,mesp-1,emb_lethal
WBGene00000065,act-3,emb_lethal
WBGene00006428,tkr-3,emb_lethal
WBGene00010094,tsfm-1,emb_lethal
WBGene00006575,tir-1,emb_lethal
WBGene00007616,rpoa-12,emb_lethal
WBGene00004459,rpn-2,emb_lethal
WBGene00002981,lgg-2,emb_lethal
WBGene00022855,tcer-1,emb_lethal
WBGene00010563,K04G2.4,emb_lethal
WBGene00004448,rpl-34,emb_lethal
WBGene00004046,plp-1,emb_lethal
WBGene00004480,rps-11,emb_lethal
WBGene00011312,trcs-2,emb_lethal
WBGene00219313,C17E4.20,emb_lethal
WBGene00017101,E02H9.3,emb_lethal
WBGene00008780,hxk-1,emb_lethal
WBGene00001679,gpb-1,emb_lethal
WBGene00008256,glb-12,emb_lethal
WBGene00003826,ntl-3,emb_lethal
WBGene00018900,rod-1,emb_lethal
WBGene00012199,mltn-3,emb_lethal
WBGene00011326,T01D3.1,emb_lethal
WBGene00012460,dhps-1,emb_lethal
WBGene00004469,rps-0,emb_lethal
WBGene00001937,his-63,emb_lethal
WBGene00000719,col-146,emb_lethal
WBGene00020087,R119.1,emb_lethal
WBGene00015327,snpn-1,emb_lethal
WBGene00000499,chk-2,emb_lethal
WBGene00004268,rab-5,emb_lethal
